,team_id,rating,wins,losses,last_match_time,name,tag,logo_url,WR
7102856,7102856.0,988.488,10.0,10.0,,A4,,https://steamusercontent-a.akamaihd.net/ugc/809997915725990782/F13432E9CAD5DC882C39AA631847A9FFDF0DD9C1/,0.5
6185655,6185655.0,1044.12,59.0,46.0,1555063641.0,IamPoint Club,IP,,0.5619047619047619
7037606,7037606.0,997.2239999999999,2.0,2.0,1556891633.0,TeamAnbu,T-Anbu,https://steamusercontent-a.akamaihd.net/ugc/829135118406132393/8CE4E0E39A6752540A0EADC8F6CC59E90F2FE92D/,0.5
5173711,5173711.0,968.7360000000001,0.0,2.0,1557580044.0,MinHwa,Hwm,,0.0
854742,854742.0,988.488,10.0,10.0,,"KOMANDA L""VOV",,https://steamusercontent-a.akamaihd.net/ugc/298734800435170588/2786276C4E60C90661326A0E186D6D3CE6D7AF9A/,0.5
2578731,2578731.0,984.0,0.0,1.0,1557580175.0,Team Blitz,Blitz,https://steamusercontent-a.akamaihd.net/ugc/961981721680455554/F73F0628DA1B4F5DAAEA1CA06301667A97FC3F73/,0.0
4422528,4422528.0,986.555,0.0,1.0,1557580338.0,Polyester,Pr,https://steamusercontent-a.akamaihd.net/ugc/770525295640641098/84350704616973AFD45C254EF0F0AF0214C4A48A/,0.0
7102948,7102948.0,1015.26,1.0,0.0,1557580044.0,Z|E|T,|Z|,https://steamusercontent-a.akamaihd.net/ugc/808871072447413313/3FADD9E5DFBF4DF0B12565E541E09C0523EE1041/,1.0
6144220,6144220.0,984.0,0.0,1.0,1557587571.0,Rise Winter,RiseWinter,,0.0
3492901,3492901.0,988.488,10.0,10.0,, Online Kingdom,нижняя,https://steamusercontent-a.akamaihd.net/ugc/947345735717402905/79DD41CC1AD997E00700A62A9387F48972712E66/,0.5
6850731,6850731.0,1036.38,6.0,3.0,1557633785.0,Lamb Warrior,,https://steamusercontent-a.akamaihd.net/ugc/1011526469357118649/376600250F5236E675F0AA610C93755F308BD1FD/,0.6666666666666666
7037397,7037397.0,1062.45,5.0,1.0,1557641547.0,Looking for Sponsor,LFS,https://steamusercontent-a.akamaihd.net/ugc/828009218498394666/ADA4F11F2C83116FCF1B51BB3DB6014FEAAFBB41/,0.8333333333333334
5970897,5970897.0,1006.68,3.0,3.0,1557670466.0,TEAM HACK,HACK,https://steamusercontent-a.akamaihd.net/ugc/794237560602088818/47918EAB64889DCD4CF43BAC27C4BC4295410164/,0.5
7019716,7019716.0,988.541,0.0,1.0,1557732025.0,A4,,,0.0
4235546,4235546.0,982.745,0.0,1.0,1557733238.0,VKLYU4KI,,,0.0
5870432,5870432.0,988.2869999999999,0.0,1.0,1557754445.0,kontol tezi ilang,,,0.0
4540619,4540619.0,988.816,0.0,1.0,1557930754.0, Team EZEUS,Ezeus,https://steamusercontent-a.akamaihd.net/ugc/825758054679271013/A36CF6752D12DE488EF1B0DCA18C9CF38C1B7A40/,0.0
3752736,3752736.0,1016.88,1.0,0.0,1558011472.0,Konjay Gaming,KG,https://steamusercontent-a.akamaihd.net/ugc/862858479873207118/1DBBC8B359D98F95A78BC931EB0F63D1733F3DEE/,1.0
5193387,5193387.0,1014.24,1.0,0.0,1558014985.0,The Anchor,Anchor,https://steamusercontent-a.akamaihd.net/ugc/951844264841597391/6756DC334A7C58A78326EA33743775740365803D/,1.0
5063845,5063845.0,1000.53,11.0,16.0,1558016363.0,TaskUs TITANS,TITANS,https://steamusercontent-a.akamaihd.net/ugc/860610001623480562/3CB4167ADDF28CFB8679EFC2AFEA0F338690FA78/,0.4074074074074074
6354881,6354881.0,983.2539999999999,0.0,1.0,1558016363.0,Goliath,,https://steamusercontent-a.akamaihd.net/ugc/940582899454270348/4BA062979F5A1C3E330BD5C9630AD99ED3BA0EB1/,0.0
7101383,7101383.0,992.735,2.0,4.0,1558036266.0,freestyle,FS,https://steamusercontent-a.akamaihd.net/ugc/805493128589298541/A504F80FEEC8F5C8179EE8A55A7AB3BC57C0D70E/,0.3333333333333333
3477208,3477208.0,836.697,66.0,100.0,1558043310.0,Midas Club ,Midas,https://steamusercontent-a.akamaihd.net/ugc/802116058286915690/EA3B92BE66889A8E9E28E193D9CB08D8F84C15DA/,0.3975903614457832
7118594,7118594.0,972.904,1.0,6.0,1558085026.0,Warriors Gaming,WG,https://steamusercontent-a.akamaihd.net/ugc/802115910330016324/14C5969F0487862FCFFA5D0ECD5102C70981092A/,0.14285714285714285
5056984,5056984.0,983.23,0.0,1.0,1558090410.0,CABUL ONLINE,,https://steamusercontent-a.akamaihd.net/ugc/877497419454298095/10FF42C9C13C20E34D2FA9604474E87E8B487597/,0.0
6925377,6925377.0,1000.03,1.0,1.0,1558090410.0,X-FORCE,X-FORCE,,0.5
6377865,6377865.0,961.3,4.0,6.0,1558099955.0,Goliath,,https://steamusercontent-a.akamaihd.net/ugc/952967626521438840/4BA062979F5A1C3E330BD5C9630AD99ED3BA0EB1/,0.4
7121151,7121151.0,984.0,0.0,1.0,1558101919.0,Moses Gaming,MG,https://steamusercontent-a.akamaihd.net/ugc/806619761204120727/6CAD824C96558A3FDD2C005DC6EC6DF934CC3F00/,0.0
7126799,7126799.0,983.938,0.0,1.0,1558193588.0,Datoria Sacra ,Sacra,,0.0
6904229,6904229.0,1070.85,4.0,0.0,1558242178.0,PLDT-SMART ΩMEGA,PLDT-Smart,,1.0
3586078,3586078.0,1222.03,205.0,175.0,1586002586.0,Geek Fam,GeekFam,https://steamusercontent-a.akamaihd.net/ugc/1012688131496596029/2C8239D829D22AA3CC3C2670B3A70ACA599F4D3A/,0.5394736842105263
7355343,7355343.0,972.86,125.0,124.0,1586175884.0,Immortal Gaming,,https://steamusercontent-a.akamaihd.net/ugc/782984638949525955/82A30CCEFCB057D7A467D280DA49FE0289CE19BA/,0.5020080321285141
7118032,7118032.0,1041.28,67.0,72.0,1585937421.0,Winstrike Team,Winstrike,https://steamusercontent-a.akamaihd.net/ugc/789748832053588401/447AE24D04DB1E105B26197B8716D702A740F310/,0.4820143884892086
7653600,7653600.0,1080.32,36.0,49.0,1585922219.0,Aggressive Mode,A-Mode,https://steamusercontent-a.akamaihd.net/ugc/793133917198591097/2372880E304EFDBEFE73D101E54C0A34D9AA8612/,0.4235294117647059
1375614,1375614.0,1300.69,912.0,641.0,1586174141.0,Newbee,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png,0.5872504829362524
726228,726228.0,1398.15,1073.0,702.0,1586074261.0,Vici Gaming,VG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png,0.6045070422535211
7639670,7639670.0,919.289,63.0,54.0,1585920528.0,Team Meteor,,https://steamusercontent-a.akamaihd.net/ugc/784123689192777459/C3B423E70E3CBDEDC62D1230BA3A2F839E6A702B/,0.5384615384615384
6685591,6685591.0,1314.7,116.0,68.0,1586167937.0,ViKin.gg,Vikin.gg,https://steamusercontent-a.akamaihd.net/ugc/777359668599802900/5CA5ACF6DD513677F216A9DC6A516CEC09452662/,0.6304347826086957
6953913,6953913.0,1211.18,80.0,71.0,1586094724.0,FlyToMoon,FTM,https://steamusercontent-a.akamaihd.net/ugc/916953413384701477/58A15D27D05A5051190589BBED3CDD362AFC3C86/,0.5298013245033113
7732977,7732977.0,1286.29,23.0,14.0,1585919842.0,BOOM Esports,BOOM,https://steamusercontent-a.akamaihd.net/ugc/768365068750604173/EF3216F4B02A0DA2327AC3190A369349C7BF3A24/,0.6216216216216216
7498762,7498762.0,1116.96,22.0,12.0,1585919842.0,Team Oracle.YOUTH,OCY,https://steamusercontent-a.akamaihd.net/ugc/761599357008552749/AD4B630E7D98A59F3923A78A2E55FCB3EDD79789/,0.6470588235294118
7624504,7624504.0,1048.24,4.0,3.0,1585987021.0,MS Chonburi,MSC,https://steamusercontent-a.akamaihd.net/ugc/786379195098888325/8EBE83ACA5836D465B759895732E23E203449E9B/,0.5714285714285714
6634461,6634461.0,982.3489999999999,165.0,193.0,1585908924.0,Team Sincere,Sincere,https://steamusercontent-a.akamaihd.net/ugc/955226123859259292/8AA1CFE1FD7D8813381CD9AEFB435B7756CB6CC3/,0.4608938547486034
7700247,7700247.0,1044.74,19.0,20.0,1586074659.0,Avengerls,Avengerls,https://steamusercontent-a.akamaihd.net/ugc/792007786630052843/3FDE2F8A11A3E6788F2048AB065E3BAAFEB34C14/,0.4871794871794872
6209804,6209804.0,1437.89,177.0,138.0,1586175101.0,Royal Never Give Up,RNG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png,0.5619047619047619
15,15.0,1354.46,1123.0,741.0,1586160769.0,PSG.LGD,PSG.LGD,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png,0.6024678111587983
7267298,7267298.0,961.279,51.0,82.0,1585905435.0,EHOME.Immortal,EHOME.I,https://steamusercontent-a.akamaihd.net/ugc/1009310639734460169/790AB3B9CDDC1F7870F763E1C2667A3FDE46267A/,0.3834586466165413
6209166,6209166.0,1363.19,171.0,152.0,1586073795.0,Team Aster,Aster,https://steamusercontent-a.akamaihd.net/ugc/943958523266940628/0496D52E3C45C2224314D8AE3738B0E2CE707CFC/,0.5294117647058824
7716206,7716206.0,1018.98,22.0,20.0,1585902783.0,Clcombat Team,,https://steamusercontent-a.akamaihd.net/ugc/771742768467331494/0472A95C77A0E26D08922566045C5039078C6D78/,0.5238095238095238
7514223,7514223.0,943.413,7.0,13.0,1585902783.0,Longinus,,https://steamusercontent-a.akamaihd.net/ugc/1014939973736687449/BCE86208473F1E62031F1580847E1ACAD5135C0F/,0.35
2626685,2626685.0,1141.46,372.0,345.0,1586084774.0,KEEN GAMING,KG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png,0.5188284518828452
4,4.0,1294.91,657.0,522.0,1586069842.0,EHOME,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png,0.5572519083969466
5805234,5805234.0,1221.17,79.0,59.0,1586167548.0,You Know Who,YKW,https://steamusercontent-a.akamaihd.net/ugc/764976955068054972/C8579458727625DEBF0C9D0813CC342FF35FC1E5/,0.572463768115942
7453020,7453020.0,983.4739999999999,43.0,58.0,1585901484.0,Aster.Aries,Aries,https://steamusercontent-a.akamaihd.net/ugc/793136464415304439/0C6C8F47D723EF0B110292609BFDB64EB7B9553C/,0.4257425742574257
7217630,7217630.0,978.301,123.0,141.0,1585900855.0,WOLF,,https://steamusercontent-a.akamaihd.net/ugc/784113713635274453/EE8E842C91583E41D98AD91CBCA186D93EC63C40/,0.4659090909090909
7610605,7610605.0,926.95,58.0,60.0,1585900855.0,Hot Pot Brother,,https://steamusercontent-a.akamaihd.net/ugc/772863466038607762/5BFA6567C06ADC9EEEACEE9047145C2A9F3AB5AF/,0.4915254237288136
7437298,7437298.0,935.3739999999999,58.0,59.0,1585893700.0,TEAM VENTURE,,https://steamusercontent-a.akamaihd.net/ugc/763847515318499993/8BCDF8915ABC282E21B69DF14E297C5A3A29E8B2/,0.4957264957264957
7610648,7610648.0,1025.44,50.0,41.0,1585893700.0,Win Gaming,,https://steamusercontent-a.akamaihd.net/ugc/779618751113260495/D9537C164321536BE11F2EC456F6D5AE3E94546C/,0.5494505494505495
7484403,7484403.0,1086.32,35.0,40.0,1586149319.0,Ocean,Ocean,https://steamusercontent-a.akamaihd.net/ugc/763850051428718313/E6F5426B715D7EBECBCC0A1ACFFEC14128885E52/,0.4666666666666667
7359442,7359442.0,1000.22,109.0,120.0,1585884562.0,Team Aspirations,,https://steamusercontent-a.akamaihd.net/ugc/781859375632199470/D13556859E05F0AA81BA597171D7820493450EC9/,0.4759825327510917
7099096,7099096.0,990.22,88.0,89.0,1585883478.0,Typhoon,,https://steamusercontent-a.akamaihd.net/ugc/798738460202430961/DED31602C14252A0F6BA948B14EC98E125C3795B/,0.4971751412429379
39,39.0,1305.98,1081.0,648.0,1585867837.0,Evil Geniuses,EG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/39.png,0.6252168883747831
7748744,7748744.0,1094.11,7.0,9.0,1585851315.0,CR4ZY,CR4ZY,https://steamusercontent-a.akamaihd.net/ugc/777372824325330501/0203F5435560EFC32DDBB0B7D170ECF50CCD3BE6/,0.4375
7556672,7556672.0,1000.73,2.0,5.0,1585847427.0,TEMPO,TMP,https://steamusercontent-a.akamaihd.net/ugc/787503561774648899/3F7D9CBA19FFB4256C5F480D93CD5C147FA79A54/,0.2857142857142857
7641673,7641673.0,1134.57,13.0,7.0,1585847427.0,Aggressive Mode.,A-Mode,https://steamusercontent-a.akamaihd.net/ugc/793133917198581287/2372880E304EFDBEFE73D101E54C0A34D9AA8612/,0.65
7553952,7553952.0,1157.01,47.0,24.0,1586085122.0,Chicken Fighters !,ChFight!,https://steamusercontent-a.akamaihd.net/ugc/769486732001897391/E5A91F8FB5ACFE3BC4DF89158B318C4D34960F80/,0.6619718309859155
7819701,7819701.0,1124.91,6.0,0.0,1586094724.0,VP.Prodigy,VP.P,https://steamusercontent-a.akamaihd.net/ugc/1009310639742423917/9175453DE6C700E0CC6D547F437B4819F1144A1A/,1.0
7684041,7684041.0,1017.95,15.0,20.0,1585942429.0,B8,B8,https://steamusercontent-a.akamaihd.net/ugc/771741074306850950/A8D7C939A11D8A0C24B56C7076B4F56CE7624A05/,0.42857142857142855
7405025,7405025.0,1047.42,91.0,89.0,1586167864.0,Cobra Gaming,,https://steamusercontent-a.akamaihd.net/ugc/785238527387040192/D4A08520175D08E969762EBBFCB62B362C4C156F/,0.5055555555555555
7405066,7405066.0,1058.45,61.0,66.0,1585839268.0,Vampire Gaming,,https://steamusercontent-a.akamaihd.net/ugc/777357465302429517/0FA9E415C120E60AB2270A76D5C3A8F49CCDE486/,0.4803149606299213
7820540,7820540.0,1066.42,4.0,6.0,1586097801.0,Team Unique,Unique,https://steamusercontent-a.akamaihd.net/ugc/1014940317816759398/45713FAB148A02F3B24AB57D6B12B7ECE9C7A402/,0.4
6143582,6143582.0,993.9639999999999,108.0,124.0,1585833671.0,Vampire Gaming,Vampire,https://steamusercontent-a.akamaihd.net/ugc/799863629054331470/0FA9E415C120E60AB2270A76D5C3A8F49CCDE486/,0.4655172413793103
7407260,7407260.0,1366.19,85.0,39.0,1586175101.0,Sparking Arrow Gaming,SAG,https://steamusercontent-a.akamaihd.net/ugc/762722159396605953/A4AF0689C1260DFB4FD102BEF0599D3230A1AF0D/,0.6854838709677419
7423567,7423567.0,895.637,112.0,112.0,1585926381.0,Team Honor,,https://steamusercontent-a.akamaihd.net/ugc/768354632311582445/4F612E03D2D267403749C5935485337E5370E49D/,0.5
7299398,7299398.0,930.054,131.0,132.0,1585830168.0,TEAM Ethereal,,https://steamusercontent-a.akamaihd.net/ugc/778483127950123847/7E85EF8FC51C6F11731AC5CEB988EF3E98CE25DB/,0.4980988593155893
7098928,7098928.0,1267.02,181.0,112.0,1585823416.0,Adroit,Adroit,https://steamusercontent-a.akamaihd.net/ugc/767229411678601888/B0219E1FD519787173F2B9F7E14E2811B6EA5A41/,0.6177474402730375
350190,350190.0,1415.96,918.0,679.0,1585823416.0,Fnatic,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png,0.5748278021289919
7405034,7405034.0,1014.07,95.0,116.0,1585820024.0,Revenge Gaming,,https://steamusercontent-a.akamaihd.net/ugc/763846429157064744/B207560C6D16E99774A180C44C5795E73DB99C0D/,0.4502369668246445
7612347,7612347.0,972.9839999999999,44.0,49.0,1585926381.0,Panda Gaming,,https://steamusercontent-a.akamaihd.net/ugc/778493212059421166/C422ED67AB772453EC693CBC85226A0903E561A9/,0.4731182795698925
7716098,7716098.0,868.791,11.0,28.0,1585818240.0,Angel Gaming,,https://steamusercontent-a.akamaihd.net/ugc/769492201636187319/4A7D28BB46C30B571431B5958EA636437703112D/,0.28205128205128205
7467638,7467638.0,1044.77,101.0,98.0,1586057313.0,Team Rockets,,https://steamusercontent-a.akamaihd.net/ugc/764974771702063556/BB17069ED4F65C064E7912C8AAA4EF67EB2F480D/,0.507537688442211
7314697,7314697.0,955.5160000000001,133.0,133.0,1585815940.0,FIVE BROTHERS,,https://steamusercontent-a.akamaihd.net/ugc/784109274570738255/D29EA97D68AB0117CE3C3CB8A160D02E458E6D68/,0.5
7470549,7470549.0,1011.33,30.0,29.0,1585803791.0,Blaze,Blaze,https://steamusercontent-a.akamaihd.net/ugc/767227751163401012/1342C56714DBC088F25626ED5615E88419F4DAB6/,0.5084745762711864
5992560,5992560.0,1187.65,24.0,20.0,1585793050.0,Infamous Young,Infamous Y,https://steamusercontent-a.akamaihd.net/ugc/787496790090045569/38FCE2E7A46F3C558C9F00DB0B9287E310DE38C7/,0.5454545454545454
6382242,6382242.0,1216.05,75.0,32.0,1585958362.0,Thunder Predator,ThunderP,https://steamusercontent-a.akamaihd.net/ugc/771721592096213701/FB6F45207F9BF03F6D94C1C515DACD45A9C33411/,0.7009345794392523
2672298,2672298.0,1007.87,308.0,275.0,1585781914.0,Infamous Gaming,Infamous,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2672298.png,0.5283018867924528
6266565,6266565.0,1051.85,22.0,14.0,1585958362.0,0-900,0-900,https://steamusercontent-a.akamaihd.net/ugc/781873071400631505/B28548CACF0859792995F0AE6EB69762B5988AB8/,0.6111111111111112
7681441,7681441.0,1090.77,18.0,14.0,1585765364.0,business associates,business,https://steamusercontent-a.akamaihd.net/ugc/789755010916561479/354F9DF6125FE48FC70FF8588985EF77E8CDDAAE/,0.5625
7669103,7669103.0,1120.46,37.0,47.0,1586182896.0,Cyber Legacy,CL,https://steamusercontent-a.akamaihd.net/ugc/1005933118558685506/E386857FFC0D99C60B1D98851D8F61EA2D144CDE/,0.4404761904761905
7298091,7298091.0,1254.08,52.0,35.0,1585950210.0,NoPing Esports,NOPING,https://steamusercontent-a.akamaihd.net/ugc/775118698101340524/F496D4874FDFA574ECC43FB1CDD78238AC96B38D/,0.5977011494252874
7441136,7441136.0,1330.07,68.0,41.0,1585950210.0,beastcoast,bc,https://steamusercontent-a.akamaihd.net/ugc/773981410527259604/8B88726CBCA1E1F5FC3368D49BCF84F609B138FF/,0.6238532110091743
7220281,7220281.0,1159.64,46.0,52.0,1585933575.0,Furia,FURIA,https://steamusercontent-a.akamaihd.net/ugc/785231989212563381/67214D691F7C99F68221C0760F38E0D3BCA728BC/,0.4693877551020408
6409189,6409189.0,1200.83,101.0,78.0,1586195978.0,Team Empire Hope,EmpireH,https://steamusercontent-a.akamaihd.net/ugc/788624714192129581/94E7F21983B7BB2007C0273EB9A447386433DB36/,0.5642458100558659
5,5.0,1369.34,1020.0,689.0,1586073795.0,INVICTUS GAMING,IG,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png,0.5968402574605032
7358551,7358551.0,1015.98,41.0,42.0,1585713882.0,Sunrise,,https://steamusercontent-a.akamaihd.net/ugc/775103976193271931/250ADBD10EC520F89708F9B0F14365BA9ADB4696/,0.4939759036144578
7486089,7486089.0,927.946,20.0,29.0,1585685055.0,Cyberium,Cyberium,https://steamusercontent-a.akamaihd.net/ugc/780750599793212689/A4810EB4DBDC2AB68CA5CDD960B36A43C0F4180A/,0.4081632653061225
2640025,2640025.0,1032.72,495.0,456.0,1585652799.0,iG.Vitality,iG.V,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png,0.5205047318611987
7423598,7423598.0,1025.16,70.0,63.0,1585650903.0,Team Brave,,https://steamusercontent-a.akamaihd.net/ugc/787491413350752676/633E08B05B396E8A36128E30EB00CEBBAA12E9C3/,0.5263157894736842
5131703,5131703.0,842.0060000000001,16.0,37.0,1585644645.0,internal discord,iD,https://steamusercontent-a.akamaihd.net/ugc/781856840817627987/39BE8D0F868DB0DEE9BBC9DBB9FCC25C7C7208D1/,0.3018867924528302
7731375,7731375.0,1093.48,11.0,1.0,1585644645.0,Neets Uprising,Neets,https://steamusercontent-a.akamaihd.net/ugc/793134540759885368/BA2CD08B658CE3F2B3571FAAF20E6242555FC1D5/,0.9166666666666666
2277712,2277712.0,1050.6,21.0,15.0,1585637219.0,StarLucK.Fly,StarLucK,https://steamusercontent-a.akamaihd.net/ugc/785240968797386077/5AD95594C2C193213178990A3DAAD725F1CB5239/,0.5833333333333334
7610645,7610645.0,992.363,60.0,62.0,1585625320.0,Future Club,,https://steamusercontent-a.akamaihd.net/ugc/789751942316438866/9670571311A961462C7B80D8ED63D784BA927752/,0.4918032786885246
7519151,7519151.0,1064.05,20.0,40.0,1586124518.0,Unique Nova,UniqueNova,https://steamusercontent-a.akamaihd.net/ugc/768358185228289328/45713FAB148A02F3B24AB57D6B12B7ECE9C7A402/,0.3333333333333333
5014799,5014799.0,1018.31,111.0,122.0,1585584485.0,Nemiga Gaming,Nemiga,https://steamusercontent-a.akamaihd.net/ugc/773979233121245751/6A208D6AFD1046552A33AB4568F8C2A358DECEA5/,0.4763948497854078
7453744,7453744.0,1158.8,55.0,47.0,1585584485.0,KHAN,KHAN,https://steamusercontent-a.akamaihd.net/ugc/762723281101978065/8D9EED15471603FC39233237A66657206E187CCE/,0.5392156862745098
7667517,7667517.0,997.5930000000001,7.0,8.0,1585556806.0,LGD.international,LGD.int,https://steamusercontent-a.akamaihd.net/ugc/770614342308070006/D2829C71A533CBBC50D9E51CA0B618778BCAE199/,0.4666666666666667
7391782,7391782.0,1056.17,96.0,86.0,1585549383.0,Team Lightning,,https://steamusercontent-a.akamaihd.net/ugc/776231328124030578/0679310788A3DA5A75E93BDA391337BDBA5CF410/,0.5274725274725275
6767209,6767209.0,1010.79,8.0,6.0,1585522744.0,Inverse,Inverse,https://steamusercontent-a.akamaihd.net/ugc/771735886093198447/BEBB0FFBCBC8F01D2C70FB27B4B8241B648789FE/,0.5714285714285714
5055770,5055770.0,1006.45,115.0,123.0,1585522744.0,Gorillaz-Pride,G-pride,https://steamusercontent-a.akamaihd.net/ugc/934927864604413601/D9FF391286B256016F320077FC6B4BEC594FF774/,0.4831932773109244
7468974,7468974.0,1063.34,9.0,5.0,1585508752.0,SandBlood,Sb,https://steamusercontent-a.akamaihd.net/ugc/1021695644633022268/0635DF4909AE28E8DAF8C8F5998E91BF79351C01/,0.6428571428571429
5167450,5167450.0,1265.72,39.0,7.0,1586104164.0,boths try again,,https://steamusercontent-a.akamaihd.net/ugc/918037462607738825/EFE9B00D09AF63974DD0FA51DE48ED47CD51334E/,0.8478260869565217
7542578,7542578.0,1016.98,2.0,2.0,1585501354.0,Demon Slayer,D/S,https://steamusercontent-a.akamaihd.net/ugc/1009310458593422299/7B547311B7C1C88A5F58DEBE0156D6FD0B908856/,0.5
1883502,1883502.0,1315.85,1164.0,897.0,1586197263.0,Virtus.pro,VP,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1883502.png,0.5647743813682679
7681075,7681075.0,1012.71,3.0,2.0,1585493338.0,SHTAZi gaming ,SHTAZi,https://steamusercontent-a.akamaihd.net/ugc/771740604432091164/FF9BBCC29037DF5CBAEC9ACA82B01D9DD3703422/,0.6
7802123,7802123.0,1007.95,1.0,1.0,1585487562.0,Uchiha Gaming,Uchiha GM,https://steamusercontent-a.akamaihd.net/ugc/1018317530304392430/87A58BC110AAFF9DFF49B26A21D4038DC4906738/,0.5
7817606,7817606.0,984.643,0.0,1.0,1585486989.0,Diabolical Dogs,DOGS,https://steamusercontent-a.akamaihd.net/ugc/1009310458598856733/6C88D8D4A1D0CF64D67593FEAC7FEDF19377763B/,0.0
7763257,7763257.0,968.674,0.0,2.0,1585484475.0,D2RS,D2,https://steamusercontent-a.akamaihd.net/ugc/773995528928431859/4901A258031B10E5F712A5126108758EAC24BC59/,0.0
7543171,7543171.0,1007.71,1.0,1.0,1585483952.0,Manaburn,Manaburn,https://steamusercontent-a.akamaihd.net/ugc/793126087592861064/1A9E821727B5C8C6F70077A76DCFFCB8A47823ED/,0.5
2828110,2828110.0,984.0,0.0,1.0,1585483946.0,London Conspiracy,LC,https://steamusercontent-a.akamaihd.net/ugc/450744765029210474/361DAF6675D21E1DE7AF822CB5D2B577DE819C4B/,0.0
7799414,7799414.0,1016.0,1.0,0.0,1585483756.0,Cyber:X,Cyber:X,https://steamusercontent-a.akamaihd.net/ugc/1021695644633097453/7112477E90DDB2FC9D2530ED89DDC9DD35CE1038/,1.0
7817508,7817508.0,984.0,0.0,1.0,1585483756.0,Circus,ЦИРК,https://steamusercontent-a.akamaihd.net/ugc/1022821225469272326/84BC12F8621699DA67DC3CF80AF32A6400F5110A/,0.0
7817634,7817634.0,984.0,0.0,1.0,1585483433.0,VLADOS+LOX,,https://steamusercontent-a.akamaihd.net/ugc/1014939973736917372/7B082AB3B4D15A06C37BD6E93B393AB2C2436519/,0.0
4299978,4299978.0,930.805,9.0,19.0,1585432290.0,Meraki- Gaming,Meraki-,https://steamusercontent-a.akamaihd.net/ugc/956334826780752228/93E6059C499201020502C0E50667E8E2154580AB/,0.32142857142857145
7422789,7422789.0,1215.92,73.0,67.0,1586167937.0,HellRaisers,HR,https://steamusercontent-a.akamaihd.net/ugc/775106514372016095/6C8FEB4B51D9738B69903834B38AD2DD510A2A24/,0.5214285714285715
2904538,2904538.0,976.199,1.0,3.0,1585392160.0,VENUM,VENUM,https://steamusercontent-a.akamaihd.net/ugc/775029780378220397/0BD9567C273E402AF8CD0A825A2676A50708BC72/,0.25
4145954,4145954.0,1023.8,3.0,1.0,1585392160.0,Skill Decided,SkillD,https://steamusercontent-a.akamaihd.net/ugc/990135715668764127/C1A6B6F5A69E1249B90714ED88B4F9377AF453FB/,0.75
7059982,7059982.0,1117.42,50.0,55.0,1586174180.0,Team Sirius,Sirius,https://steamusercontent-a.akamaihd.net/ugc/824632154770606631/48544E44F0C59A5A24896B927728DF40F000D4F9/,0.4761904761904762
7310385,7310385.0,948.327,7.0,14.0,1585348408.0,Luxor Gaming,LXG,https://steamusercontent-a.akamaihd.net/ugc/1019443774377300143/0AE8FD11FCB7CD9FDD2532E98020F47F7AF57029/,0.3333333333333333
7358582,7358582.0,1093.17,78.0,78.0,1585325701.0,Team Space,,https://steamusercontent-a.akamaihd.net/ugc/787488875164732508/92B723260E7C87A71FF6A68AAB211995BE850512/,0.5
7466829,7466829.0,891.095,4.0,15.0,1585299946.0,Apes,APES,https://steamusercontent-a.akamaihd.net/ugc/752592326990418073/B5CB25E869AA0243BAF9D2C919CBAD0C617BAB93/,0.21052631578947367
1520578,1520578.0,1214.73,585.0,484.0,1586084774.0,CDEC ,CDEC,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1520578.png,0.5472404115996258
5489077,5489077.0,1023.22,30.0,28.0,1585242070.0,No Bounty Hunter,NoBH,https://steamusercontent-a.akamaihd.net/ugc/2436886900026471088/67D154D13CEF25D004413B9EFEAC1069E3C90C90/,0.5172413793103449
7714986,7714986.0,963.515,9.0,15.0,1585242070.0,212,212,https://steamusercontent-a.akamaihd.net/ugc/768364619456995774/48B692BE228E1734E0B40AE739CBA139B3AD516B/,0.375
7783497,7783497.0,1022.34,2.0,1.0,1585227701.0,Insight,Insight,https://steamusercontent-a.akamaihd.net/ugc/773996608994009183/5ADDE6487A7E11F3D370285093FC80D220C91736/,0.6666666666666666
6490995,6490995.0,1049.92,17.0,13.0,1586102295.0,SMARACIS eSports,SMARACIS,https://steamusercontent-a.akamaihd.net/ugc/789738584325911150/326CCFE29C686DFE631451C0813FE96072A38920/,0.5666666666666667
7467639,7467639.0,1074.25,93.0,77.0,1585225719.0,Albatross Club,,https://steamusercontent-a.akamaihd.net/ugc/766101851234645753/9A879774F7214FEBE05894ACF343166B47A8D7CB/,0.5470588235294118
